user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,w_tox_max,w_tox_mean,w_tox_std,toxic_w_ratio,toxic_w_count,ip_tox_max,relation_blacklist_ratio,relation_blacklist_count,neighbor_tox_mean,neighbor_tox_max,toxic_neighbor_count,n_neighbors,if_score,hbos_score,lof_score
18368,-0.2770892,-0.22445837,,,,,,,,,,,,,,,,,,-0.46396866,,,,,,,,,,,,,,,,,,,,,,-0.20455222,,,,,,,,,,,,,,,,,,-0.19502132,-0.3384985,,,-0.23025732,-0.6068652,,,,,,,-0.70480573,,,,-0.2742165,,
18651,,,,,,0.34783024,,,,,,,,,,,,,0.23788472,0.2085188,,,,,,,,,,,,,,,,,,,,,,-0.18232048,,,,,,,,,-0.6100997,,0.17897548,,,,,,,,,,,-0.15347628,-0.3743622,,,,,,,-0.48994392,,,,,-0.08947574,
18792,,-0.17818306,,,,-0.09801684,,-0.27564207,,,,,,,,,,,,-0.12173789,,,,,,,,,,,,,,,,,,,,,,0.27551815,,-0.14542629,,,,,,,-0.3480039,,,,,,,,,,,,,-4.6761513,,-0.6438465,,,,,,0.29352698,,,,,,
18805,,-0.25094366,,,,-0.42718425,,,,,,,,,,,,,,0.22066781,,,,,,,,,,,,,,,,,,,,,,-0.25601625,,,,,,,,-0.21685652,,,,,,,,-0.41511586,,-0.22843044,-0.5412057,,,,-0.33987683,,,,,,,-0.65427077,,,,,,
18831,-0.13780531,-0.14113045,,,,-0.2348935,,,,,,,-0.12545471,,,,,,,-0.13662595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33086818,,,-4.5945954,0.23321839,,,,,,,0.31466332,,,,-0.12056918,,
18840,,,,,,-0.25979564,,,,,,,,,,,,,,-0.28363076,,,,,,,,,,,,,,,,,,,,0.1827164,,,,-0.18957496,,,,,,,-0.4008798,,,,,,,,,,-0.24418479,,,-0.22347787,-1.4386425,,,,,,,-0.63613105,-0.15986797,,,,,
19463,-0.32263976,-0.18768033,,,,,,-0.25827065,,,,,,,,,,,,0.17497928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22305384,,,,,,,,,-0.26334092,-0.46984237,,,,-0.45143878,,,,,,,-0.59030086,,,,0.2191029,,
19918,,,,,,,,-0.20922512,,0.101560995,,,,,,,,,,-0.18329403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10682947,,,,,,-0.12173484,,0.12010372,,,-4.6987386,,-0.5684571,,,,,,0.24905607,,,,-0.11424611,,
20107,,-0.14975204,,,,,,-0.3871887,,,,,,,,,,,,-0.3064807,,,,,,,,,,,,,,,,,,,,,,,,-0.18330476,,,,,,,,,0.18930337,,,,,,,,,,,-0.20030655,-1.5033002,,,,,,,-0.68550515,-0.16775608,,,-0.30192012,,
20323,,,,,,,,,,,,,,,,,,,0.21674852,-0.16210474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20183334,,-0.20192744,0.29741517,,,,,,,,0.19340871,,,,-0.3559801,,,,,,,-0.53043455,,,,0.16200651,0.17878859,
20555,,,,,,,,-0.37248138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16715716,,,,-0.19666664,,-0.21098785,,,,,,,-0.20460933,,-0.2375535,,,-0.23746534,-0.9093059,,,,,,,-0.69732434,,,,0.18059516,,
21115,,,0.08392253,,,,,,,0.12307862,,,,,,,,,,,,,,,-0.19505851,-0.24558988,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084923826,,,,,,0.08143488,,0.11781906,,,-4.7239194,,0.2782521,,,,,,0.25422496,,,,,,
21210,,-0.11850556,,,,-0.20614772,,,,,,,,,,,,,,,,,,,-0.20437546,-0.23113969,,0.14339316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14229538,,,0.16337447,,,-4.5155406,0.12482241,,,,,,,0.33313826,,,,,,
22025,,,,,,,,,,,,,,,,,-0.14457811,,0.13680258,,,,,,-0.2387785,-0.29020357,,,,,,,,,,,,,,,,,,,,0.117924936,,,,,,-0.21881181,,,,,,,,,0.21631654,,,-4.4806685,,,,,,,,0.20928632,,,,,0.12046534,
22660,,,0.1978487,,,,,,,,,,,,,,,,-0.16365823,-0.49882674,,,,,,,,,,,,,,,,,,,,,,-0.2530781,,,,,,,,,0.19358884,,,,,,,,,-0.23610927,,,,-0.18539815,-0.5139272,,,,,,,-0.66865003,,,,0.1463939,,
22747,,-0.14177665,,,,,,,,,,,,,,,,,,,,,,,,-0.11869479,,,,,,,,,,,,,,,,-0.10407762,,,,,,,,,-0.32579517,,-0.11151871,,,,,,,,0.11319533,,,-1.8563844,0.12348648,,,,,,,-0.76226467,,,-0.0996971,,,
22896,-0.24964456,-0.25034496,,,,-0.25314873,,,,,,,,,,,,,,0.17336267,,,,,,,,,,,,,,,,,,,,,,-0.18975878,,,,,,,,,-0.6434523,,,,,,,,,-0.21903755,-0.42345232,,,,-0.5506487,,,,,,,-0.5898757,,,,,,
23039,,,,,,0.27199847,,,,,,,,,,,,,0.2781159,0.23048708,,,,,,,,,,,,,,,,,0.16057959,,,0.2774739,,,,,,,,,,,,,,,,,,,,,0.3647022,,,,-0.2866854,,,,,,,-0.37626183,-0.15195255,,,0.14646587,,
23115,-0.339763,,,,,-0.25685972,,,,,,,,,,,,,,0.18767346,,,,,,,,,,,,,,,,,,,,,,-0.1979913,,,,,,,,,0.1994823,,,,,,,,,-0.23807351,-0.47200957,,,,-0.39192048,,,,,,,-0.584345,,,,0.21397303,,
23586,-0.11871208,,0.20845076,,,,,,,,,,,,,,,,,-0.18149017,,,,,,,,,,,,,,,,,,,,,,0.27932063,,,,,,,,,,,,,,,,,,,-0.2590575,,,-0.15185411,-1.4706678,-0.12657589,,,,,,-0.60169685,-0.18018454,,,,,
23834,,,,,,0.18181789,,,,,,,0.17621009,,,,,,,,,,,,,,,0.22085911,,,,,,,,,,,,,,-0.1091971,,,,,,,,,,,0.24088827,,,,,,,,,,,-1.6830759,0.20631912,0.21213771,,,,,,-0.6155909,,,,0.16185963,,
24055,,-0.20166454,,,,,,,,,,,,,,,,,0.28376174,0.2293489,,,,,,,,,,,,,,,,,,,,,,-0.23954657,,,,0.30515197,,,,-0.25933444,-0.5028551,,0.15822601,,,,,,,,,,,,-0.50235164,,,,,,,-0.5597686,,,,,,
24564,-0.29608393,-0.21338683,,,,,,-0.58973134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17367522,,,,,,,,,0.1955282,,,,,,,,,-0.24640188,-0.4771124,,,-0.15623538,-0.5052697,,,,,,,-0.6525761,,,,,,
24650,,,,,,,,-0.48862463,,,,,-0.106149204,,,,,,,-0.35694978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33569294,,,,,,,,-0.16574353,,0.14770645,,,-0.22826631,-0.6534702,,,,,,,-0.6737883,-0.14240605,,,,,
24952,,,,,,,,,,,,,-0.09489304,,,,,,0.14399691,,,,,,-0.18452002,-0.1454621,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13580686,,,,,,-0.12543982,,0.26610225,,,-1.858237,,,,,,,,-0.52420664,,,-0.1297612,,,
25703,,,,,,,,,,,,,,,,,-0.15989132,,0.14754122,,,,,,-0.38100854,-0.33798945,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15280108,,,,,,,,0.14252383,,,-1.3798287,,,,,,,,-0.59348375,,,,0.15132883,0.16103682,
25889,-0.29911909,-0.23680016,,,,,,-0.5751964,,,,,,,,,,,,0.21285653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67575413,,,,,,,,,-0.2131067,-0.35096496,,,-0.21312416,-0.62248427,,,,,,,-0.68538034,,,,,,
25978,,-0.094338566,,,,,,,,0.10336106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17762645,,,,,,,-0.28222483,,-0.12676923,,,,,,-0.10548596,,,,,-4.180042,-0.11620238,0.13331643,,,,,,-0.22913922,,,,,,
26056,,-0.19717863,,,,,,,,,,,,,,,,,0.36764753,0.23338708,,,,,,,,,,,,,,,,,,,,,,-0.22581209,,,,,,,,,-0.51499605,,,,,,,-0.15520668,,-0.21660733,-0.28453177,,,,-0.34963858,,,,,,,-0.55597556,,,,,,
26288,,,,,,,,,,,,,,,,,,,,,,,,,-0.29826763,-0.45678452,,,,,,,,,,,,,,0.17721568,,,,,,,,,,,-0.37371275,,-0.18151405,,,,,,-0.18486387,,0.27446744,,,-0.15791379,-0.36257896,,,,,,,-0.4663336,,,,,,
26447,-0.22641571,-0.2045705,0.32426462,,,,,,,,,,,,,,,,,-0.4556066,,,,,,,,,,,,,,,,,,,,,,-0.19873047,,,,,,,,,0.18604346,,,,,,,,,,-0.2982211,,,-0.18499255,-0.5402948,,,,,,,-0.6588267,,,,,,
26468,,-0.20281407,,,,,-0.11499991,,,,,,,,,,,,-0.17394502,-0.51125485,,,,,,,,,,,,,,,,,,,,,,-0.24231432,,,,,,,,,-0.47090787,,,,,,,,,-0.1861127,,,,-0.24772936,-0.6338957,,,,,,,-0.6666032,,,,,,
26694,,,,,,-0.17933652,,-0.2378958,,,,,,,,,,,,-0.14526321,,,,,,,,,,,,,,,,,-0.122218005,,,,,,,-0.08704161,,0.1115987,,,,,,,,,,,,,,,0.09861085,,,-4.477354,,,,,,,,0.27262247,,,,,0.09218213,
26833,,,,,,0.13799302,,,,,,,,,,,,,0.09595978,,,,,,,-0.113566004,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1144978,,,,,,,,0.2541204,,,-4.0530906,0.111488715,,,,,,,-0.13897486,,,,0.1142266,0.12598473,
27343,,-0.25124687,,,,0.13951282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14359923,,,,,,,,-0.24144082,,,-0.41116753,0.16261606,,,,,,,0.66186047,-0.33723187,-0.17136316,-0.091847315,,,
27427,,-0.11799427,,,,-0.17250127,,,,,,,-0.12182095,,,,,,,-0.16414557,,,,,,,,,,,,,,,,,,-0.105307095,,,,,,,,,,,,,,,,,,,,,,,-0.17107542,,,-4.771913,,-0.5820908,,,,,,0.27522144,,,,-0.114753336,,
27789,,,,,,,,,,,,,,,,,,,,-0.3061022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13564962,,,,,,,,-0.14528766,,-0.25491005,,,-0.19098201,-0.59054244,,,,,,,-0.5861069,-0.14097963,,,-0.13552147,,-0.14195591
28521,,,0.2266998,,,,,-0.14301808,,,,,,,,,,,-0.13796978,-0.3824038,,,,,,,,,,,,,,,,,,,,,,-0.22638842,,,,,,,,,-0.656888,,,,,,,,,,,,,-0.23736617,-0.7343528,,,,,,,-0.66634995,,,,,-0.1264741,
28554,-0.09876451,,,,,,,-0.39693537,,,,,-0.11035387,,,,,,,-0.17747039,,,,,,,,,,,,,,,,,,-0.10394854,,,,,,,,,,,,,,,,,,,,,-0.13322565,,-0.36989963,,,-1.6556959,,0.19389178,,,,,,-0.659771,,,,,,
28555,,,,,,,,-0.23546962,,,,,,,,,,,,,,,,,,-0.18790555,,,,,,,,,,,,,0.13713843,,,,,,,0.18242103,,,,,,,,,,,,,,,0.21905865,,,3.6214075,0.31073958,,,,,,,-0.2806613,,,,0.15326975,0.16077451,
28634,,,,,,,,,,,,,,,,,-0.14524098,,,,,,,,,-0.15061335,,,,,,,,,,,,,0.14919841,0.1648735,,,,,,,,,,-0.17554785,,,,,,,,,,,-0.40741518,,,,-0.35103232,,,,,,,-0.48569313,-0.13803925,,,0.14344142,,
29115,,,0.18213412,,,,,,,,,,-0.113061115,,,,,,,-0.26403075,,,,,,,,,,,,,,,,,,-0.114408635,,0.20616005,,,,,,,,,,,-0.2578187,,,,,,,,,,,,,-0.15505084,-0.5160912,,,,,,,-0.5597089,-0.13163427,,,,,
29545,,,,,,,,,,,,,,,,,,,0.16701217,0.12966454,,,,,-0.38112453,-0.41653463,,,,,,,,,,,,,,,,-0.18849841,,,,,,,,,,,,,,,,-0.34691656,-0.14015155,,-0.41143972,,,-0.17840774,,,,,,,,-0.61061984,,,,,,
29860,,,,,,,,,,,,,,,,,,,,,,,,,-0.27879828,-0.24924165,,,,,,,,,,,,,,,,,,-0.13070664,,,,,,-0.15014298,,,,,,,,,,,-0.53058636,,,-4.026364,-0.17418431,0.16472743,,,,,,-0.16980892,,,,0.10806773,,
29879,-0.28738812,-0.20056628,0.28304252,,,,,,,,,,,,,,,,,0.15531603,,,,,,-0.16848479,,,,,,,,,,,,,,,,,,,,,,,,,-0.37124476,,-0.13994697,,,,,,,,-0.31057647,,,-0.13676685,,,,,,,,-0.58665174,,,,,,
31428,,,0.1499146,,,,,,,,,,0.15144528,,,,,,,,,,,,,-0.19209482,,0.19271319,,,,,,,,,,,,,,,,,,,,,,,,,-0.13806832,,,,,,,,0.16781218,,,-4.1389112,,,,,,,,-0.13595635,,,,0.1598442,0.14140749,
31528,,,,,,,,,,,,,,,,,,,-0.09758264,-0.23047696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0887268,,-0.2717574,,,-0.092991106,,,,,,,,,,-0.18292987,-0.932304,,,,,,,-0.5612511,-0.14800873,,,0.12200056,,
31552,,,,,,,,,,,,,,,,,,,,,,,,,-0.3773621,-0.22807562,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12923598,,,,,,,,-0.507076,,,-0.16864455,-0.47483668,,,,,,,-0.51429963,-0.1386238,,,-0.17061353,,-0.29099482
31603,-0.16077271,,,,,,,,,,,,,,,,,,,,,,,,-0.3489411,-0.35489422,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.103916965,,,,,,,,0.13282575,,,-0.5799531,0.17270455,,,,,,,0.6342288,-0.25592366,-0.103517205,,,,
31770,,-0.15458441,,,,0.20096917,,,,,,,,,,,,,,-0.20945229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3067736,,-0.13257731,,,,,,,,-0.33663782,,,-0.18411279,-1.0728128,,,,,,,-0.61768246,-0.17590024,,,,,
31826,,,,,,,,,,,,,,,,,-0.14764392,,,,,,,,-0.292736,-0.3170143,,,,,,,,,,,0.14488365,,,,,,,-0.25346836,,,,,,,,,-0.13409275,,,,,,,,0.20598076,,,0.21444303,0.22585163,,,,,,,0.3662776,,,,,,
32628,-0.14660868,,,,,0.26880974,,-0.67856026,,,,,,,,,,,-0.11524161,-0.3444735,,,,,,,,,,,,,,,,,,,,,,-0.23994753,,,,,,,,,0.1934506,,,,,,,,,,,,,-0.21075816,-0.63595736,,,,,,,-0.71558845,,,,,,
32848,,,,,,-0.22634688,,,,,,,,,,,,,,-0.1777149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2275738,,,,,,-0.1453013,,0.15111193,,,-0.21587196,-1.0260007,,,,,,,-0.6663764,-0.16163377,,,0.16044056,,
33543,,,,,,0.10015049,,,,,,,,,,,,,,-0.1788855,,,,,-0.1430827,-0.11957808,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14586663,,,,,,,,-0.39444223,,,-4.010383,-0.21918696,0.22547443,,,,,,-0.17515044,,,,,,
33619,,,,,,,,,,,,,,,,,,,,,,,,,-0.22341235,-0.26215515,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12501465,,,,,,,,-0.43040305,,,-0.17052487,-0.7935623,,,,,,,-0.57008964,,-0.12784521,,-0.3919838,,-0.24689803
33729,,,,,,,,-0.43962815,,,,,-0.12215881,,,,,,,-0.23859526,,,,,,-0.124560654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17052053,,-0.24013191,,,-0.22185339,-0.957037,,,,,,,-0.6282165,-0.12432442,,,,,
34416,,-0.24981625,,,,-0.31609505,,,,,,,,,,,,,,0.21000944,,,,,,,,,,,,,,,,,,,,,,-0.26126117,,,,,,,,,-0.50165236,,,,,,,-0.4096673,,-0.3022468,-0.5497507,,,,-0.4946862,,,,,,,-0.63124263,,,,,,
35768,,,,,,0.14808671,,,,,,,-0.11190176,,,,,,,-0.1905415,,,,,,,,,,,,,,,,,-0.13412103,,,,,,,,,,,,,,-0.3164263,,0.18340456,,,,,,,,-0.21296978,,,-4.740834,,-0.5630543,,,,,,0.18241903,,,,,,
35920,-0.11758986,,,,,0.19419897,,,,,,,,,,,,,,-0.35071087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28731447,,,,,,,,,,,-0.18049823,-1.5305595,,,,,,,-0.5863987,-0.14486635,,,-0.33563003,-0.13994884,
36044,,,,,,,,,,,,,,,,,,,,,,,,,-0.1525936,,,,,,,,,,,,,,,,,,,-0.2157032,,0.1551939,,,,-0.20274453,,,,,,,,,-0.23848008,,-0.48503107,,,-0.17956457,-0.50129837,,,,,,,-0.59329045,-0.15540789,,,,,
36128,,,,,,,,,,,,,,,,,-0.14162746,,,,,,,,,-0.16473982,,,,,,,,,,,,-0.1296212,,,,0.15867563,,,,,,,,,,,-0.17526533,,,,,,,-0.15250736,,,,-1.807176,0.13785826,,,,,,,-0.37872672,,,-0.14890696,,,
36301,,,,,,0.08562302,,-0.22881906,,,,,,,,,,,,,,,,,,-0.09780285,,,,,,,,,,,,-0.095590115,,,,,,,,,,,,,,,-0.09051231,,,,,,,,0.14013454,,,-4.564357,0.15791987,,,,,,,0.24328046,,,,0.10927215,,
36414,-0.26011512,-0.21654215,,,,,,,,,,,,,,,,,,-0.21471873,,,,,,,,,,,,,,,,,,,,,0.13543087,,,,,,,,,,-0.66911966,,0.12431701,,,,,,,,-0.315506,,,-0.22266056,-0.6183266,,,,,,,-0.6403206,,,,,,
36444,-0.13153283,-0.13608114,,,,-0.3044223,,,,,,,-0.13626072,,,,,,,-0.18769309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25103778,,,,,,,,,,-0.16231848,,,-4.7074847,,-0.54503566,,,,,,0.2583368,,,,,,
36837,,,,,,,,,,,,,,,,,,,0.10844585,-0.33130148,,,,,,,,,,,,,,,,,,,,,0.21574095,-0.2581219,,,,,,,,-0.20282808,,,,,,,,,-0.124890134,,,,,-0.19465682,-0.5960036,,,,,,,-0.62073934,,,,0.1037775,,
37120,,,,,,,,,,,,,-0.12265896,,,,,,,,,,,,,,,0.13373464,,,,,,,,,,,,,,,,-0.30369627,,,,,,-0.19612496,-0.11316731,,-0.14570539,,,,,,,-0.11758775,0.19498742,,,,0.26978883,,,,,,,0.34391013,,,,,,
37224,,,,,,-0.22240792,,,,,,,,,,,,,,,,,,,-0.23636773,-0.21909212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21721685,,,-0.18165253,-0.43023512,,,,,,,-0.43563122,-0.19929905,,-0.14904524,-0.2512693,,
37350,-0.37088802,-0.27778363,,,,-0.24418305,,,,,,,,,,,,,0.29357976,0.2527173,,,,,,,,,,,,,,,,,,,,,,-0.19030078,,,,,,,,,,,,,,,,,,-0.19737972,-0.50400454,,,,-0.36788473,,,,,,,-0.5626224,,,,,,
37963,,-0.10284386,,,,,,,,,,,,,,,,,,,,,,,-0.08963711,-0.12332195,,,,,,,,,,,,,,,,-0.115607806,,,,,,,,,0.09157958,,-0.09586991,,,,,,,-0.113134414,,,,-1.8822784,,,,,,,,-0.7317304,,,-0.09953293,,,
38358,,,,,,-0.29464182,,,,,,,,,,,,,,,,,,,-0.15543298,-0.1865963,,,,,,,,,,,,-0.113701545,,,,-0.14386043,,,,,,,,,,,-0.13443238,,,,,,-0.12908734,-0.12984589,0.14742707,,,,,,,,,,,0.57277155,,,,,,
38456,,,,,,-0.3913469,,,,,,,,,,,,,,,,,,,-0.2259077,-0.20701045,,,,,,,,,,,,,,0.25943035,,,,,,,,,,,,,-0.1389285,,,,,,,,-0.51844776,,,-0.1445486,-0.35063753,,,,,,,-0.46057937,-0.21921252,,,,,
38584,,-0.12403884,,,,,,-0.5137884,,,,,,,,,,,,-0.27294394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4923811,,,,,,,,,,-0.16322844,,,-0.24749593,-0.94506085,,,,,,,-0.6353327,-0.15095963,,,-0.22517306,,
39355,-0.24685115,,,,,0.21896727,,,,,,,,,,,,,,0.17593606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24927482,,-0.14766932,,,,,,,,0.17036332,,,-0.17352533,-1.3560138,,,,,,,-0.57874984,-0.15014012,,,,,
39690,,,,,,,,,,,,,,,,,,,0.20927574,,,,,,-0.34515575,-0.31505013,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17852786,,,,,,,,0.15001826,,,-0.15321577,-0.61282146,,,,,,,-0.3585554,-0.17953561,,,0.14710402,,
39730,-0.18479374,-0.18841265,,,,-0.24756433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20190226,,,,,,,-0.385018,,,,,,,,,,-0.30489838,,,-0.16319834,-0.96239865,,,,,,,-0.517963,-0.17683056,,,,,
41524,,,0.24512145,,,,,,,,,,,,,,,,,-0.21101177,,,,,-0.18697283,,,,,,,,,,,,,,,,,,,-0.16552067,,,,,,,,,,,,,,,,,-0.42775422,,,-0.1690491,-0.8370637,,,,,,,-0.5529422,-0.13199323,,,0.2211958,,
41613,,0.17387304,0.2868545,,,,,0.11743038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4010404,,,,,,,,0.17939413,,0.1299003,,-0.14705415,,,,,,,-0.44427106,,,,0.27990615,0.2579958,
41710,-0.39581388,-0.22015874,,,,,,-0.43659532,,,,,,,,,,,0.17733885,0.17636873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18674086,,,,,,,,,-0.23651414,-0.5430833,,,,-0.44896477,,,,,,,-0.6162764,,,,,,
42029,0.14995486,,0.3096118,,,,,,,,,,,,,,,,,-0.13063179,,,,,,,,,,,,,,,,,,,,0.34113893,,,,,,,,,,,0.167799,,0.453461,,,,,,,,,,,,-0.21695074,,,,,,,-0.52076983,-0.11913386,,,0.14938235,,
42067,,,,,,0.28672054,,,,,,,,,,,,,-0.11206543,0.23736152,,,,,,,,,,,,,,,,,,,,,,-0.1363447,,,,,,,,,0.17977108,,-0.12108991,,,,,,,,-0.3046069,,,-0.1006889,-0.2508743,,,,,,,-0.519616,,,,,,
42121,,-0.13279073,,,,-0.14867161,,,,,,,,,,,,,0.18877968,,,,,,,,,,,,,,,,,,,,,,,,,-0.18763974,,,,,,,-0.25198948,,-0.13612895,,,,,,,,0.23447987,,,-1.8291438,,,,,,,,-0.5813559,,,-0.13527226,,,
42407,,-0.108498305,,,,-0.26837555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10772391,,,,,,,,,-0.14521104,,-0.10657209,,,,,,,,,,,,0.30222765,,,,,,,-0.46751323,-0.16432117,-0.118968785,-0.1304563,,,
42661,,,,,,,,,,,,,-0.12438676,,,,,,,-0.38248554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12492699,,,,,,,,,,-0.24615309,,,-0.19833839,-1.464663,,,,,,,-0.612405,-0.14641319,,,-0.2886571,-0.10039874,
43003,,-0.113326035,,,,0.21760184,,,,,,,,,,,,,,-0.34670198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4051069,,,,,,,,,,-0.28349945,,,-0.21129002,-1.517941,,,,,,,-0.5993712,-0.1651373,,,-0.17941023,,
43010,,-0.17980321,,,,,,,,,,,,,,,,,0.17105022,-0.16657883,,,,,,,,,,,,,,,,,,,,,,-0.24744695,,,,0.15505263,,,,,-0.46649766,,,,,,,,,,,,,-0.18321525,-0.46532536,,,,,,,-0.5494104,,,,,,-0.1102906
44099,,,,,,,,,,,,,,,,,,,0.17199342,,,,,,-0.28650898,-0.4435361,,,,,,,,,,,,,,,,-0.1428475,,,,,,,,,,,-0.1405587,,,,,,-0.12988137,,0.12774979,,,-0.1853677,0.13246776,,,,,,,-0.5753304,,,,,,
44348,-0.08324741,-0.071422,,,,-0.17572613,,,,,,,0.086839974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07158356,,,,,,,,,,,,,,,,,-0.10053223,,,,,-4.8142424,-0.10189583,-0.7208432,,,,,,0.31326884,,,,,,
44361,,,0.14341424,,,,,,,,,,-0.13860968,,,,,,,-0.16252172,,,,,,,,,,,,,,,,,,,,,,,,-0.22952531,,,,,,,,,,,,,,,-0.09233249,,-0.12965551,,,-4.80483,0.16252676,0.1583871,,,,,,0.33674476,,,,,,
44449,,-0.11566038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12479708,,,,,,,,,-0.23136188,,-0.1556885,,,,,-0.2799793,,,-0.45783162,,,-0.1761708,-1.2248143,,,,,,,-0.63033307,-0.14193827,,,,,
44787,-0.18971884,-0.2333992,,,,-0.42684418,,,,,,,,,,,,,,-0.30052885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27128047,,,,,,,,,,-0.23118822,,,-0.2615708,-1.5806552,,,,,,,-0.66717327,,,,-0.48718902,,
44963,,,,,,,,,,,,,,,,,,,-0.10441989,-0.18117738,,,,,,,,0.10804656,,,,,,,,,,,,,,,,,,,,,,,,,0.22170778,,,,,,,,0.15263094,,,-0.19583566,-1.5003535,,,,,,,-0.668061,-0.15667234,,,0.2273622,,
45178,-0.123465724,,,,,,,,,,,,,,,,,,,0.23625086,,,,,,,,,,,,,,,,,,,,,,-0.15209496,,-0.2539217,,,,,,,0.1992806,,0.21981038,,,,,,,,-0.49921498,,,-0.13113093,-0.3096533,,,,,,,-0.5176697,,,,,,
45359,,,,,,-0.19875109,,,,,,,,,,,,,,-0.12189348,,,,,-0.15779348,-0.09738507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1976542,,,-4.657195,0.099599384,,,,,,,0.2304977,,,,0.10559943,0.08753773,
45892,,,0.17701495,,,,,,,,,,0.20423393,,,,,,,,,,,,-0.19558278,-0.23971844,,0.15442687,,,,,,,,,,,,,,0.2590859,,-0.14832349,,,,,,,,,,,,,,,,,-0.32341194,,,-4.836291,,,,,,,,0.27435267,,,,,,
45992,-0.110488266,,,,,-0.20537065,,-0.31642225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35797915,,,,,,,,,,,,,,,,,-0.11934172,,-0.31044853,,,-3.8840463,-0.23181552,,,,,,,-0.12525834,,,,0.15460423,,
46186,,-0.18173218,,,,-0.40322593,,,,,,,,,,,,,,-0.3027377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38903838,,,,,,,,,,-0.21465825,,,-0.23345071,-0.94338226,,,,,,,-0.6258803,-0.1462151,,,-0.29804054,,
