user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,if_score,hbos_score,lof_score,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15
U33626,,-0.25846136,,,,,-0.12004283,,,,,,,,,,,,0.1439836,0.12354622,,,,-0.2421208,-0.11927735,,-0.12001988,,,,,,,,,,,,,-0.20032689,,,,,,,,,-0.35230637,,,,,,,,,,0.24901319,,,,,,,,,,,,,,,,,,,,,
U104768,,-0.3137654,,,,-0.32912898,,,,,,,,,,,,,0.17760208,0.14468418,,,,,,,,,,,,,,,,,,,,-0.25050414,,,,,,,,,,,,,,,,-0.20451841,,,-0.5830379,,,,,,,,,,,,,-0.16417894,-0.17130882,,-0.17018245,,,,,
U104769,,-0.310634,,,,0.23441702,,,,,,,,,,,,,0.16646822,0.16211355,,,,,,,-0.12404243,,,,,,,,,,,,,-0.22957167,,,,,,,,,,,,,,,,-0.17550506,,,-0.5442344,,,,,,,,,,,,,-0.124311514,,,,,,,-0.13171911,
U104771,,-0.27979934,,,,,-0.14123009,,,,,,,,,,,,,-0.228628,,,,,,,-0.22690913,,,,,,,,,,,,,-0.2800029,,,,,,,,,0.13047084,,,,,,,-0.15778153,,,-0.46355596,,,,,,,,,,,,,,,,-0.15398414,-0.15817702,,,,
U104775,,-0.23854405,,,,0.19243239,-0.14122954,,,,,,,,,,,,0.184194,,,,,,,,-0.12326267,,,,,,,,,,,,,-0.29231972,,,,,,,,,-0.46084815,,,,,,,,,,,,,,,,,,,,,,-0.13793008,,,,,,-0.13347413,,-0.12559436,
U10177,,-0.3821717,,,,,-0.14343941,-0.33073208,,,,,-0.11337863,,,,,,,-0.15935986,,,,,,,-0.10408254,,,,,,,,,,,,,0.5730628,,-0.38920173,,,,,,,-0.4223124,,,,,,,,,,0.13293944,,,,,,,,,,,,,,,,,,,,,
U104776,,-0.35326028,,,,-0.38593224,-0.13608463,,,,,,,,,,,,,0.14262667,,,-0.12819585,,,,-0.14821301,,,,,,,,,,,,,-0.32659933,,,,,,,,,,,,,,,,-0.40202633,,,-0.2882041,,,,,,,,,,,,,-0.1443544,,,,,,,,
U03744,,-0.41563645,,,,-0.40452763,-0.12655985,,,,,,-0.1318461,,,,,,,-0.1274677,,,,,,,-0.15789427,,,,,,,,,,,,,-0.18659683,,,,,,,,,,,,,,,,,,,-0.5154452,,,,,,,,,,,,,-0.122229375,,,-0.1093105,,,,,
U26654,,-0.35783106,,,,,,,,,,,,,,,,,,-0.14884941,,,,,,,-0.1595722,,,,,,,,,,,0.24684405,,-0.19720389,,-0.37761223,,,,,,,-0.39363328,,,,,,,-0.15491697,,,-0.24071789,,,,,,,,,,,,-0.20346849,,,,,,,,,
U104781,,-0.31453592,,,,,-0.15431966,-0.23248185,,,,,,,,,,,,,,,-0.103123195,,,,-0.13721356,,,,,,,,,,,,,-0.22537664,,,,,,,,,0.14366014,,,,,,,-0.15846947,,,-0.48880216,,,,,,,,,,,,,-0.1253856,,,,,,,,
U03218,,-0.2766985,,,,0.12982991,-0.22950095,-0.21566664,,,,,,,,,,,,-0.16457333,,,,,,,-0.13327698,,,,,,,,,,,,,-0.24262226,,,,,,,,,,,,,,,,-0.14568606,-0.1362356,,0.21062781,,,,,,,,,,,,,,,,,,,,,
U31956,,-0.2784944,,,,,-0.18632421,-0.27061358,,,,,,,,,,,,-0.16786632,,,-0.09924033,,,,-0.1402094,,,,,,,,,,,,0.09009662,,,-0.31798145,,,,,,,0.12995073,,,,,,,-0.109511405,,,,,,,,,,,,,,,,,,,,,,,,
U01420,,-0.2499307,,,,,,,,,,,0.11676001,,,,,,0.12805513,,,,,,,,0.19896789,,,,,,,,,,,,,-0.15390581,,0.13552795,,,,,,-0.16485684,,-0.12881623,,,,,,,-0.1646153,,0.18332282,,,,,,,,,,,,,,,,,,,,,
U10178,,-0.32840356,,,,0.14449471,-0.1604255,-0.17116907,,,,,,,,,,,,,,,,,,,0.22046283,,,,,,,,,,,0.17173871,,,,-0.43900746,,,,,,-0.15957208,,-0.14349258,,,,,,,-0.16234806,,,,,,,,,,,,,,,,,,,,,,,
U03745,,-0.35973072,,,,,-0.21449523,,,,,,,,,,,,,,,,,-0.23700032,-0.13604139,,0.1451997,,,,,,,,,,,,,-0.19224003,,,,,,,-0.14338286,,0.105652526,,,,,,,,,,0.23661746,,,,,,,,,,,,,,,,,,-0.13266505,,,
U03223,,-0.36971027,,,,-0.33971512,-0.16215296,,,,,,,,,,,,,,,,,-0.19987074,,,0.23125668,,,,,,,,,,,,,-0.20169565,,-0.34504443,,,,,,,,,,,,,,-0.33324087,-0.2324767,,0.1790862,,,,,,,,,,,,,,,,,,,,,
U23587,,-0.16618693,,,,,,,,,,,,,,,,,0.15416548,,,,,-0.29816374,-0.18086413,,-0.1263944,,,-0.15609688,,,,,,,,,,-0.1681187,,,,0.13122872,,,,,,-0.20687346,,,,,,,,,0.39290637,,,,,,,,,,,,,,,,,,,,,
U104798,,-0.26148918,,,,,-0.15612458,,,,,,,,,,,,,-0.26672634,,,-0.12200595,,,,-0.20632172,,,,,,,,,,,,-0.12075634,-0.35516015,,,,,,,,,0.12136462,,,,,,,-0.13762496,,,,,,,,,,,,,,,,,-0.1793532,,,,,,,
U32481,,-0.3047964,,,,,-0.19867508,0.11929597,,,,,,,,,,,,,,,,-0.14507172,-0.15577358,,-0.12719883,,,,,,,,,,,,,-0.23281282,,,,,,,,,-0.29612485,,,,,,,,,,0.19334683,,,,,,,,,,,,,-0.113431185,,,,,,,,
U104799,,-0.37293363,,,,,-0.12478418,,,,,,,,,,,,,0.11236705,,,-0.13234612,,,,-0.111589506,,,,,,,,,,,,,-0.21214843,,,,,,,,,-0.48039678,,,,,,,-0.12604718,,,-0.38951507,,,,,,,,,,,,,,,,,,,,-0.117578484,
U01116,,-0.2710757,,,,0.19869202,,,,,,,,,,,,,0.19392769,0.11754118,,,,-0.18699986,,,-0.13363974,,,,,,,,,,,0.35686973,,-0.21663661,,,,,,,,,,,,,,,,,,,0.3739259,,,,,,,,,,,,,,,,,,,,0.122341536,
U104803,,-0.3238152,,,,,,,,,,,,,,,,,,,,,,,,,-0.13524169,,,,,,,,,,,,,-0.23711297,,,,,,,,,0.12225712,,,,,,,-0.17453863,,,-0.52316123,,,,,,,,,,,,,-0.1703286,,,-0.17998621,-0.11406758,,,-0.108644955,
U18447,,-0.32176232,0.11628568,,,,-0.13169271,,,,,,-0.13352971,,,,,,,-0.108011,,,,,,,-0.15805367,,,,,,,,,,,,0.14630534,0.3411407,,,,,,,,,,,,,,,,,,,-0.62235665,,,,,,,,,,,,,,,,-0.10814554,,,,,
U01911,,-0.2663217,,,,,-0.17344543,-0.1410128,,,,,0.22621992,,,,,,,,,,,,,,0.59685016,,0.13501988,,,,,,,,,,,-0.2136453,,,,,,,,,,,,,,,,-0.19071849,-0.13336319,,,,,0.10455717,,,,,,,,,,,,,,,,,,
U104811,,-0.3082411,,,,,,,,,,,,,,,,,0.23339935,0.123695254,,,-0.12095715,,,,-0.14026946,,,,,,,,,,,,,-0.31959665,,,,,,,,,-0.41131273,,,,,,,-0.27569532,-0.14052372,,,,,,,,,,,,,,,-0.12085942,,,,,,,,
U104818,,-0.3399603,,,,,-0.16100785,-0.27735612,,,,,,,,,,,,,,,,,,,-0.1427904,,,,,,,,,,,,,-0.23714402,,,,,,,,,,,,,,,,-0.17292745,,,-0.51471114,,,,,,,,,,,,,-0.15945838,,,-0.18288743,-0.13287774,,,,
U23243,,-0.28406638,,,,0.23965971,-0.21417719,-0.3456957,,,,,,,,,,,,-0.17740597,,,,,,,-0.15634616,,,,,,,,,,,,,-0.25072843,,,,,,,,,-0.22076097,,-0.18961269,,,,,,,,0.21690537,,,,,,,,,,,,,,,,,,,,,
U32482,,-0.2834891,,,,,-0.13009593,,,,,,,,,,,,0.12853408,,,,,-0.27870676,,,-0.13265122,,,,,,,,,,,,,-0.1476757,,,,,,,,,,,,,,,,-0.25759283,-0.16049342,,0.30749157,,,,,,,,,,,,,,,,,,-0.12500218,,,
U34438,,-0.19501193,,,,,-0.11166033,,,,,,,,,,,,0.13076122,,,,0.21296725,-0.316264,-0.17576268,,-0.10274378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12814072,0.26453286,,,0.10330369,,,,,,,,,,,,,,,,,,
U104827,,-0.35596195,,,,,-0.19121449,-0.27477208,,,,,,,,,,,,,,,-0.15682295,,,,-0.14695127,,,,,,,,,,,,,-0.24093981,,,,,,,,,-0.46561342,,,,,,,,,,-0.431064,,,,,,,,,,,,,-0.15188926,,,-0.1569606,,,,,
U02428,,-0.28021234,,,,,-0.19951737,,,,,,,,,,,,,,,,-0.12717173,,,,,,,,,,,,,,,,,-0.22094496,,-0.21262813,,,,,,,-0.36355427,,,,,,,-0.13307455,-0.15523984,,,,,,,,,,,,,,-0.16921958,,,,,,,,-0.15014549,
U104828,,-0.29176834,,,,,-0.13194194,-0.12577526,,,,,,,,,,,0.29861483,0.19484684,,,-0.12566867,,,,,,,,,,,,,,,,,-0.32812926,,,,,,,,,-0.27548954,,,,,,,-0.29813042,,,-0.16029663,,,,,,,,,,,,,,,,,,,,,
U33631,,-0.3329212,,,,,-0.14278519,,,,,,,,,,,,0.11222295,,,,,-0.2823257,-0.1965421,,,,,,,,,,,,,0.22052464,,-0.1885352,,,,,,,,,-0.3233173,,,,,,,,-0.14439161,,0.3321633,,,,,,,,,,,,,,,,,,,,,
U104831,,-0.25749052,0.13559788,,,,,,,,,,-0.10613713,,,,,,,-0.25796396,,,-0.107477926,,,,-0.21364188,,,,,,,,,,,,,-0.24954341,,,,,,,,,0.14776707,,,,,,,-0.13507357,,,-0.4005628,,,,,,,,,,,,,,,,,,,,,
U104832,,-0.22941506,,,,0.26182267,-0.17541869,,,,,,,,,,,,,-0.2738658,,,-0.13887072,,,,-0.21587946,,-0.110853866,,,,,,,,,,-0.11695473,-0.3690036,,,,,,,,,-0.24700987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U02431,,-0.2135208,,,,-0.1158462,,-0.11322502,,,,,,,,,,,,-0.114959285,,,,,,,-0.15066846,,,,,,,,,,,,,-0.14671606,,-0.34535116,,,,,0.1304285,,,,,,,,,,,,0.1826454,,,,,,,,,,,,,,,,,,-0.110856,,,
U10179,,-0.16277571,,,,0.12384902,,,,,,,,,,,,,0.1481757,,,,0.31047222,,,,-0.11029058,,,,,0.11270595,,,,,,,,-0.11076091,,-0.16415836,,,,,,,,,,0.10614348,,,,,,,0.38570502,,,,,,,,,,,,,,,,,,,,,
U34441,,-0.4134496,,,,0.16245104,-0.1178359,,,,,,,,,,,,,0.14538872,,,,-0.10643839,,,,,,,,,,,,,,,,-0.1256464,0.26501438,,0.1294592,,,,,,,,,,,,,,,,-0.2875293,,,,-0.086970486,,,,,,,,,,,,,,,,,
U23247,,-0.32483357,,,,,-0.124881625,,,,,,,,,,,,,-0.17696503,,,,,,,-0.20928796,,,,,,,,,-0.1320238,,,,-0.2632923,,,,,,,,,,,,,,,,-0.14718342,,,-0.2580458,,,,,,,,,,,,,-0.12872781,,,-0.12961046,,,,,
U18456,,-0.26903424,,,,,-0.12565273,,,,,,-0.117085375,,,,,,,-0.19364229,,,-0.11190727,,,,-0.19468135,,,,,,,,,,-0.10552866,,,-0.1724178,,-0.20694079,,,,,,,,,,,,,,,,,-0.30095455,,,,,,,,,,,,,,,,,,,,,
U104850,,-0.25868037,,,,,-0.21203877,,,,,,,,,,,,,-0.19847009,,,-0.13992926,,,,-0.26943535,,-0.13976017,,,,,,,,,,,-0.36470488,,,,,,,,,-0.48937103,,,,,,,,,,0.23143455,,,,,,,,,,,,,,-0.14155862,,,,,,,
U03471,,-0.30393964,,,,,-0.17816497,-0.3270957,,,,,-0.11955472,,,,,,,-0.15886723,,,,,,,-0.14127563,,,,,,,,,,,,,-0.14698114,,,,,,,,,0.121347375,,,,,,,,-0.13322644,,-0.41337833,,,,,,,,,,,,,,,,,,,,,
U00772,,,,,,,,,,,,,,,,,,,0.11512216,,,,0.23960139,-0.12029453,,,,,,,,0.19354953,,,,,,,,,,,,0.13761659,,,0.15869842,,,,,0.14450212,,,,,,,0.33070138,,,0.1284281,,,,,,,,,,,,,,,-0.13138273,,,
U18460,,-0.22508413,,,,,,,,,,,-0.14494687,,,,,,,,,,0.26757622,,,,-0.21515626,,,,,,,,,-0.15775158,,,,-0.1494849,,,,,,,,-0.13265067,,,-0.1843778,,,,,,,,-0.44901493,,,,,,,,,,,,,,,,-0.14327095,,,,,
U18461,,-0.280654,,,,,-0.1297199,,,,,,-0.13758935,,,,,,,-0.12634258,,,,,,,-0.16717118,-0.110122584,,,,,,,,,,0.12968801,,-0.18150087,,-0.286788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.116216145,,,,,
U35544,,-0.32271048,,,,,,,,,,,,,,,,,0.14689338,,,,,-0.38234198,-0.22078322,,,,,,,,,,,,,,,-0.21530746,,,,,,,,,,,,,,,,-0.3738443,-0.123110496,,-0.15256444,,,,,,,,,,,,,,,,,,-0.13121793,,,-0.12549344
U02440,,-0.3556845,,,,,,,,,,,,,,,,,,,,,,-0.24635118,-0.16230772,,0.113240436,-0.13789782,,,,,,,,,,0.1694115,,-0.11879787,,-0.24371599,,,,,,-0.12636533,,,,,,,,,,,-0.71879697,,,,,,,,,,,,,,,,,,,,,
U40548,,-0.2742488,,,,,-0.15125448,,,,,,,,,,,,,,,,,-0.16190319,-0.21551298,,,,,,,,,,,,,,,-0.18476099,0.18223982,,,,,,,,-0.22161,,,,,,,,,,-0.34832057,,,,,,,,,,,,-0.16258839,,,,,,,,-0.14467339,
U08227,,-0.18425909,,,,,-0.13535516,,,,,,0.20610467,,,,,,,,,,0.14186817,-0.13115953,,,0.52040064,,,,,,,,,,,,,-0.116111055,,,,,,,0.13663445,,,,,,,,,,,,0.24453682,,,0.13883205,,,,,,,,,,,,,,,,,,
U08228,,-0.23301849,,,,,-0.17913623,,,,,0.15469748,,,,,,,,,,,,,,,0.23884226,,0.13085806,,,,,,,,,,,-0.18257754,,,,,,,0.1908706,,-0.14875701,,,,,,,,,,0.13937892,,,,,,,,,,,,-0.12439355,,,,,,,,,
U36774,,-0.23648177,,,,,,,,,,,,,,,,,0.11550589,,,,,-0.2882983,-0.15328024,,-0.14823349,,,,,,,,,,,,,-0.16023616,,,,,,,,,,,,,,,,-0.16781016,,-0.12728103,-0.5531867,,,,,-0.1665461,,,,,,,,,,,,,,,,
U33773,,-0.34546655,,,,,-0.13114,,,,,,,,,,,,,0.10418462,,,,-0.41425067,-0.23506367,,-0.14320491,,,,,,,,,,,,,-0.21595141,0.09849409,,,,,,,,,,,,,,,,,,0.20020367,,,,,,,-0.10506466,,,,,,,,,,,,,,
U18466,,-0.4230767,,,,0.12044772,-0.19522738,0.104423694,,,,,,,,,,,,,,,,,,,0.18784769,,0.13436739,,,,,,,,,,,-0.1735851,,,,,,,,,-0.42558005,,-0.16333087,,,,,,,,-0.46389636,,,,,,,,,,,,,,,,,,,,,
U32486,,-0.15693368,,,,,,,,,,,,,,,,,0.13656008,0.12228482,,,0.29856405,-0.27723303,-0.1735423,,-0.103984006,,,,,,,,,,,,,,,-0.40592,,,,,0.09987143,,,,,,,,,,,,0.36107454,,,,,,,,,,,,,,,,,,,,,
U104872,,-0.2551901,,,,0.19070864,-0.17948885,-0.35696918,,,,,,,,,,,,-0.13282663,,,,,,,-0.25884098,-0.13511464,,,,,,,,,,,-0.1394837,-0.34909025,,,,,,,,,,,,,,,,,,,0.13873142,,,,,,,,,,,,,,,,,,,,,
U08231,,-0.37735352,,,,,-0.15434806,,,,,,0.16555062,,,,,,,,,,,,,,0.31235814,,,,,,,,,,-0.17376198,,,-0.17703842,,,,,,,,,,,,,,,,-0.22208744,-0.14032112,,0.18826075,,,,,,,,,,,,,,,,,,-0.12960035,,,
U21448,,-0.33999437,,,,0.14312701,,,,,,,-0.13977808,,,,,,,-0.17607126,,,,-0.16497664,-0.11437204,,-0.18521032,,,,,,,,,,,,,-0.18834767,,,,,,,,,,,-0.12344777,,,,,,,,-0.5259541,,,,,,,,,,,,,,,,,,,,,
U39059,,-0.22245015,,,,,,,,,,,,,,,,,,,,,,-0.1647434,-0.16664226,,-0.16899985,,,,,,,,,,,,,-0.19974118,,,,,,,,,,,,,,,,-0.18120733,,-0.12972169,-0.51099306,,,,,-0.1625631,,,,,,,,-0.13030998,,,,,,,,
U03760,,-0.24766909,,,,,-0.13593125,-0.27108613,,,,,-0.13695489,,,,,,,-0.149852,,,,,,,-0.19048537,,,,,,,,,-0.10414583,,,,-0.19057584,,,,,,,,,0.11396965,,,,,,,,,,-0.22074433,,,,,,,,,,,,,,,,,,,,,
U104887,,-0.36755142,,,,,-0.1274554,,,,,,,,,,,,,0.15324141,,,-0.14130493,,,,-0.13335642,,,,,,,,,,,,,-0.3491187,,,,,,,,,-0.24094139,,,,,,,-0.38194954,,,-0.3068678,,,,,,,,,,,,,,,,,,-0.12595847,,,
U23256,,-0.23897775,,,,0.15519802,,-0.19587779,,,,,-0.12708753,,,,,,,-0.21627125,,,,,,,-0.1935202,,,,,,,,,,,,,-0.20766903,,-0.28632975,,,,,,,-0.44774514,,,,,,,,,,-0.25370646,,,,,,,,,,,,,,,,,,,,,
U18472,,-0.28655222,,,,0.14233576,-0.16935574,,,,,,-0.14071275,,,,,,,-0.19087054,,,,,,,-0.255952,,,,,,,,,,,,,-0.30450174,,,,,,,,,,,,,,,,,,,0.23755191,,,,,,,,,,,,-0.17207833,-0.14148207,,,,,,,,
U26671,,-0.38535005,,,,,,,,,,,,,,,,,,,,,,-0.23060614,-0.13132069,,0.23491296,,0.15013258,,,,,,,,,,,-0.13052829,,-0.4635155,,,,,,-0.14373434,,,,,,,,,-0.1695611,,-0.6014074,,,,,,,,,,,,,,,,,,,,,
U32487,,-0.16919445,,,,,-0.13871211,,,,,,,,,,,,,,,,0.14084204,,-0.13680941,,-0.10922821,,,,-0.13874309,,,,,-0.12565582,,,,,,,,,,,,,,,,,,,,,,-0.1703944,0.25826207,,,,,,,,,,,,,,,,,,-0.19105133,,,
U02455,,-0.18895137,,,,,-0.14899953,-0.21278757,,,,,,,,,,,,,,,0.34523982,,,,-0.15712513,,,,,0.12690097,,,,,,,,-0.16048642,,,,,,,,,,,,0.13880269,,,,,,,0.2427641,,,,,,,,,,,,,,-0.15445924,,,,,,,
U104898,,-0.2735405,,,,,-0.14216001,,,,,,,,,,,,,-0.1328858,,,-0.14148387,,,,-0.19241063,,,,,,,,,,,,,-0.22532699,,,,,,,,,-0.4800446,,,,,,,-0.17213412,,,-0.45602804,,,,,,,,,,,,,,,,,-0.15122262,,,,
U23259,,-0.38943157,,,,-0.45741537,-0.14208257,,,,,,-0.17125238,,,,,,,-0.1927629,,,-0.12469751,,,,-0.27152756,,,,,,,,,,,,,-0.27792165,,,,,,,,,-0.413153,,,,,,,,,,-0.20336336,,,,,,,,,,,,,,,,,,,,,
U104901,,-0.19622658,,,,,-0.14892411,,,,,,,,,,,,0.12204397,-0.18146743,,,,,,,-0.20012988,,-0.11662928,,,,,,,,,,0.21856947,-0.3126903,,,,,,,,-0.11097494,,,,,,,,-0.16657472,,,,,,,,,,,,,,,,,,,,,,,,
U02456,,-0.25217703,,,,,,,,,,,,,,,,,,,,,0.18265918,,,,0.32918316,,,,,0.13828892,,,,,,,,-0.10567775,,-0.38035727,,,,,0.094633155,-0.16882151,,,,,,,,,,,0.30277437,,,0.09816376,,,,,,,,,,,,,,,,,,
U39062,,-0.32459784,,,,,-0.12055131,,,,,,,,,,,,,,,,,-0.26663214,-0.16052304,,-0.18225919,,,,,,,,,,,,,-0.20476322,,,,,,,-0.08422489,,,,,,,,,,,,0.30686983,,,,,,,,,,,,-0.1875181,-0.13610251,,,,,,,,
U104905,,-0.41696623,,,,,,,,,,,,,,,,,0.23161438,0.2002775,,,,,,,-0.1304053,,,,,,,,,,,,,-0.22198382,,,,,,,,,,,,,,,,-0.19952272,,,-0.5219414,,,,,,,,,,,,,-0.14132881,-0.15660338,,,-0.13421875,,,,
U33775,,-0.26823616,,,,,-0.17196254,,,,,,,,,,,,,0.10320419,,,,-0.13134019,-0.1336262,,-0.13037623,,,,,,,,,,,,,-0.25245008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18654735,,,-0.13281053,-0.11352461,,,,
U32489,,-0.27992025,,,,-0.3508277,-0.15413317,,,,,,,,,,,,,,,,,-0.116377965,-0.1402698,,-0.12632225,,,,,,,,,-0.12804481,,,,-0.18182136,,,,,,,,,,,,,,,,,,,0.24417645,,,,,,,,,,,,,,,,,,-0.14132783,,,
U34455,,-0.30668727,,,,-0.3413417,,,,,,,,,,,,,,,,,,-0.21083185,-0.14074619,,-0.14331086,,,,,,,,,,,0.30508167,,-0.18059109,,,,,,,,,,,,,,,,-0.14292996,,,-0.598049,,,,,,,,,,,,,,-0.16840664,,,,,,,
U05120,,-0.3514122,,,,,-0.19403757,-0.29577106,,,,,-0.16151495,,,,,,,-0.18824255,,,,,,,-0.2107729,,,,,,,,,,,,,-0.2782864,,,,,,,,,-0.42865866,,,,,,,-0.14413306,,,-0.16635829,,,,,,,,,,,,,,,,,,,,,
U18478,,-0.3486294,,,,0.1399668,,,,,,,,,,,,,,,,,-0.13845421,,,,-0.17797577,,-0.09738028,,,,,,,,,,,-0.22627783,,,,,,,,,-0.157445,,,,,,,,,,0.23924233,,,,,,,,,,,,-0.22080623,-0.11368662,,,,,,,,
U35190,,-0.21644033,,,,,,,,,,,,,,,,,0.18087566,0.10628091,,,,-0.3470087,-0.18239623,,-0.1170436,,,,,,,,,,,,,-0.20033449,,,,,,,,,,,,-0.103909664,,,,,,,0.23767234,,,0.099928305,,,,,,,,,,,,,,,,,,
U33647,,-0.4195647,,,,,-0.11970312,,,,,,,,,,,,,,,,,,,,-0.15994833,,,,,,,,,-0.13070966,,,,-0.21327677,,-0.24462421,,,,,,,-0.31281146,,,,,,,,,,-0.35562217,,,,,,,,,,,,,-0.14317763,-0.18366522,,,,,,,
U06051,,-0.30147344,,,,,,,,,,,,,,,,,,-0.18561746,,,,-0.21100794,-0.12014341,,0.20395887,,-0.10880476,,,,,,,,,,,-0.15666342,,-0.3034972,,,,,,,,,,,,,,,,,-0.5426615,,,,,,,,,,,,,,-0.15014085,,,,,,,
U01093,,,,,,,,,,,,,0.11228197,,,,,,,,,,0.3214326,,,,-0.1643242,-0.10541468,,,,,,,,,,,,-0.17585899,,0.10678815,,,,,0.13220778,,,,,0.11075231,,,,,,,0.28841215,,,0.12990339,,,,,,,,,,,,,,,,,,
U104937,,-0.37995344,,,,,,-0.1635601,,,,,,,,,,,0.17308633,,,,,,,,-0.15399976,,,,,,,,,,,,,-0.22152299,,,,,,,,,0.12137634,,,,,,,-0.18754652,,,-0.51689935,,,,,,,,,,,,-0.14827055,-0.15197888,,,,,,,,
U01315,,-0.28642568,0.12402221,,,,-0.099987574,,,,,,,,,,,,,,,,,,,,-0.12323877,,,,,,,,,,,0.4261234,,-0.1847648,,0.092299834,,,,,,,0.14325777,,0.15057006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08679213,
U104946,,-0.30872962,,,,0.1261226,-0.1263194,,,,,,,,,,,,,0.12490362,,,,,,,,,,,,,,,,,,,,-0.18015485,,,,,,,,,0.111657254,,,,,,,-0.11933912,,,-0.31362346,,,,,,,,,,,,,,,,,,-0.11586857,,-0.13621195,
U32490,,-0.39564386,,,,,,,,,,,,,,,,,0.17267042,0.17084941,,,,-0.16489819,,,-0.11201697,,,,,,,,,,,,,-0.15749656,,-0.23959872,,,,,,,-0.30641052,,,,,,,,,-0.11892907,0.3446374,,,,,,,,,,,,,,,,,,,,,
U33651,,-0.23820709,,,,,-0.10785699,-0.12081833,,,,,,,,,,,,0.11294408,,,0.29893577,,,,-0.104676,,,,,,,,,-0.09645849,,,,-0.17465083,,-0.22593175,,,,,,,,,,,,,,,,,0.1633792,,,,,,,,,,,,,,,,,,,,,
U21450,,-0.33868983,,,,0.1439698,,,,,,,-0.11950769,,,,,,,-0.19971292,,,,,,,-0.17255886,,,,,,,,,,,,,-0.1686161,,,,,,,,,0.11890984,,,,,,,-0.11224043,,,-0.31752995,,,,,,,,,,,,,,,,,,,,-0.11873492,
U26675,,-0.2718363,,,,0.15006778,,,,,,,-0.1349447,,,,,,,-0.21390992,,,-0.12959705,,,,-0.18074162,,,,,,,,,-0.12737796,,,,-0.20439863,,,,,,,,,-0.47429225,,,,,,,,,,-0.28216657,,,,,,,,,,,,,,,,,,,,,
U104947,,-0.3183524,,,,,,,,,,,,,,,,,0.16082062,-0.14265104,,,-0.10232448,,,,-0.15210706,,,,,,,,,,,,-0.11379814,-0.3276446,,,,0.09026083,,,,,-0.21734487,,,,,,,-0.10894226,,,,,,,,,,,,,,,,,,,,,,,,
U33778,,-0.24978203,,,,,-0.12855478,,,,,,,,,,,,0.120242074,0.1102092,,,,-0.28797263,-0.18985356,,-0.10429772,,,,,,,,,,,,,-0.12910299,,,,,,,,,,,,,,,,,,,0.1593714,,,,,,,,,,,,,,,,,,-0.1390775,,,
U02469,,-0.37431842,,,,-0.36194134,-0.2012552,,,,,,0.15338899,,,,,,,,,,,,,,0.28431204,,,,,,,,,,-0.142345,,,-0.17648709,,,,,,,,,,,-0.20934044,,,,,-0.14334977,,,,,,,,,,,,,,,,,,,,,-0.13902974,,,
U11260,,-0.2674368,,,,,-0.10409945,,,,,,-0.11269078,,,,,,,-0.17241614,,,,,,,-0.14609241,,,,,,,,,,-0.100331575,,,-0.1861288,,-0.36255863,,,,,,,0.1344867,,,,,,,,,,-0.16370964,,,,,,,,,,,,,,,,,,,,,
U05126,,-0.34323958,,,,,-0.18221611,,,,,,,,,,,,,,,,-0.1252375,,,,-0.13569552,,,,,,,,,,,,,-0.2553985,,,,,,,,,-0.14651644,,,,,,,-0.389643,-0.20524952,,-0.30626765,,,,,,,,,,,,,,,,,,-0.14647494,,,
U26679,,-0.45007846,,,,-0.4042644,,,,,,,-0.1534953,,,,,,,-0.16956381,,,,,,,-0.2520148,,,,,,,,,,,,,-0.24425381,,,,,,,,,-0.16989954,,,,,,,,,,-0.36515772,,,-0.15315881,,,,,,,,,-0.15661672,,,,,,,,,
